id,xdeal,ydeal
10821,231.46260496936387,587.5703088185553
10826,251.93525124807508,120.24404384555213
10829,780.4883439873213,528.6543419910383
10830,227.53229057862745,572.6089719262385
10832,757.7170883090234,393.04528499889665
10835,262.3246191819245,124.44519474467126
10836,266.94526333593444,121.70911467916972
10837,759.0417789281443,393.5099809434131
10854,245.1184866574151,610.5506156769554
10855,262.5615225558292,618.124263485602
10858,280.24337596034314,616.1094184340486
10861,450.2964407511545,628.0019489075316
10863,287.5379247539944,623.8343341388488
10865,224.78504785943136,587.5977419199987
10870,285.9086253560714,125.04507906534555
10873,735.783176043053,382.5792669619974
10876,265.56896359206814,110.3397807186883
10877,770.2042192299012,402.6478824930196
10879,259.7270324980892,119.40713639815901
10880,226.3148684304674,576.6897501740132
10882,242.07086752617474,110.00406967541397
10883,432.45349088357466,698.1783816258999
10884,245.40535738797712,110.90209501390825
10887,261.6380617132399,105.66062736224833
10891,250.8101075179604,623.5046099353007
10894,271.4515521425986,129.62689803070495
10896,755.712189527789,411.7082490921124
10897,300.23239886468326,155.9308239514791
10898,729.7739191891595,380.53830109804977
10904,738.1904333858085,395.70859447795203
10915,757.0251999763881,400.27956727492483
10918,249.82924023731601,599.6806945523059
10921,455.74784617259814,651.0042897627898
10925,744.4471638761263,403.83763724519446
10926,798.4160960877166,537.397267273072
10927,272.56321188579636,617.9944213446187
10930,230.3224881953288,598.4220537305938
10931,267.6901021455894,113.24896558777279
10932,338.78557694490297,250.2938477078787
10933,289.49930694066495,340.8900047164024
10935,278.69788375436144,325.3000921464247
10936,225.54072566086168,577.1546137248223
10937,415.2172248924589,257.695195271362
10941,229.68929957598226,597.6715350609459
10943,243.6521411260294,108.95632873949803
10949,275.79901341619103,125.4288117173567
10955,228.1794699843833,584.3983115345083
10957,276.5457499286964,133.3718428887753
10959,761.8724366833742,402.88645298582264
10961,228.6205473798447,600.0738863677005
10967,468.2804294607017,757.6816452246405
10969,269.86819897843714,607.124905257116
10975,254.63771430744455,123.18396297297484
10976,269.55322274784623,125.73890303745232
10977,272.9343334519253,126.10586160802256
10981,275.7226178053678,313.71867946376005
10982,260.46911143379054,110.0612983571616
10983,277.08909749094835,116.4783911046322
10984,227.87665528898998,577.1617559277105
10985,229.09023901237052,591.8139159659141
10986,258.184168960742,105.55364787030456
10993,285.9240891426296,120.87851930413981
10996,307.42660435393304,166.59006439087167
10997,270.26489210021714,112.528606097622
11000,736.0264610137195,382.5820155888917
